company,period,metric,value,unit,source_url
CME,2020-Q2,rpc_equity_indexes,0.574,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q2,rpc_foreign_exchange,0.786,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q2,rpc_interest_rates,0.51,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q2,rpc_metals,1.518,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q2,rpc_total,0.731,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000075/exhibit9916302020.htm
CME,2020-Q3,rpc_agricultural,1.284,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_energy,1.171,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_equity_indexes,0.525,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_foreign_exchange,0.763,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_interest_rates,0.506,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_metals,1.309,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q3,rpc_total,0.716,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637520000115/exhibit9919302020.htm
CME,2020-Q4,rpc_agricultural,1.301,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_energy,1.165,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_equity_indexes,0.523,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_foreign_exchange,0.739,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_interest_rates,0.49,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_metals,1.389,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2020-Q4,rpc_total,0.699,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000008/exhibit991123120.htm
CME,2021-Q1,rpc_agricultural,1.343,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_energy,1.097,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_equity_indexes,0.532,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_foreign_exchange,0.779,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_interest_rates,0.475,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_metals,1.415,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q1,rpc_total,0.658,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000049/exhibit99133121.htm
CME,2021-Q2,rpc_agricultural,1.343,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_energy,1.14,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_equity_indexes,0.555,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_foreign_exchange,0.805,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_interest_rates,0.491,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_metals,1.438,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q2,rpc_total,0.695,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000089/exhibit99163021.htm
CME,2021-Q3,rpc_agricultural,1.319,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_energy,1.127,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_equity_indexes,0.555,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_foreign_exchange,0.803,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_interest_rates,0.483,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_metals,1.463,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q3,rpc_total,0.677,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000161/exhibit99193021.htm
CME,2021-Q4,rpc_agricultural,1.323,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_energy,1.111,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_equity_indexes,0.526,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_foreign_exchange,0.779,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_interest_rates,0.487,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_metals,1.452,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2021-Q4,rpc_total,0.65,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000048/exhibit991123121.htm
CME,2022-Q1,rpc_agricultural,1.378,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_energy,1.124,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_equity_indexes,0.526,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_foreign_exchange,0.8,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_interest_rates,0.484,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_metals,1.482,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q1,rpc_total,0.644,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000155/exhibit9913312022.htm
CME,2022-Q2,rpc_agricultural,1.411,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_energy,1.171,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_equity_indexes,0.532,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_foreign_exchange,0.767,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_interest_rates,0.493,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_metals,1.506,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q2,rpc_total,0.647,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000211/exhibit9916302022.htm
CME,2022-Q3,rpc_agricultural,1.351,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_energy,1.14,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_equity_indexes,0.524,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_foreign_exchange,0.729,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_interest_rates,0.479,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_metals,1.52,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q3,rpc_total,0.631,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000306/exhibit9919302022.htm
CME,2022-Q4,rpc_agricultural,1.356,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_energy,1.181,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_equity_indexes,0.535,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_foreign_exchange,0.756,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_interest_rates,0.5,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_metals,1.519,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
CME,2022-Q4,rpc_total,0.651,USD_per_contract,https://www.sec.gov/Archives/edgar/data/1156375/000115637523000015/exhibit991123122.htm
HKEX,2023-Q4,adt_equity_products,80.4,HKD_bn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,cash_seg_clearing_fee_revenue,385,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,cash_seg_si_fee_revenue,100,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,cash_seg_trading_fee_revenue,494,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,clearing_fee_effective_rate_both_sides,0.00785,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,clearing_fee_effective_rate_per_side,0.003925,pct_of_gross_value,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,stock_clearing_fee_exchange_trade,0.0,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Operational-Procedures/SEC21.pdf
HKEX,2023-Q4,stock_settlement_fee_crossed_trade_per_side,0.001,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2023-Q4,stock_settlement_fee_listed_rate_per_side,0.002,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2023-Q4,stock_settlement_fee_max_per_trade,100,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2023-Q4,stock_settlement_fee_min_per_trade,2,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2023-Q4,trading_days,61,days,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,trading_fee_effective_rate_both_sides,0.010073,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,trading_fee_effective_rate_per_side,0.005036,pct_of_consideration,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250227_final_e.pdf
HKEX,2023-Q4,trading_fee_listed_rate_per_side,0.00565,pct_of_consideration,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2023-Q4,trading_tariff_per_side,0.0,HKD_per_side_per_trade,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q1,adt_equity_products,89.1,HKD_bn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,cash_seg_clearing_fee_revenue,434,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,cash_seg_si_fee_revenue,101,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,cash_seg_trading_fee_revenue,543,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,clearing_fee_effective_rate_both_sides,0.007985,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,clearing_fee_effective_rate_per_side,0.003993,pct_of_gross_value,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,stock_clearing_fee_exchange_trade,0.0,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Operational-Procedures/SEC21.pdf
HKEX,2024-Q1,stock_settlement_fee_crossed_trade_per_side,0.001,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q1,stock_settlement_fee_listed_rate_per_side,0.002,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q1,stock_settlement_fee_max_per_trade,100,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q1,stock_settlement_fee_min_per_trade,2,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q1,trading_days,61,days,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,trading_fee_effective_rate_both_sides,0.009991,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,trading_fee_effective_rate_per_side,0.004995,pct_of_consideration,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250430_1qtr_e.pdf
HKEX,2024-Q1,trading_fee_listed_rate_per_side,0.00565,pct_of_consideration,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q1,trading_tariff_per_side,0.0,HKD_per_side_per_trade,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q2,adt_equity_products,111.8,HKD_bn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,cash_seg_clearing_fee_revenue,504,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,cash_seg_si_fee_revenue,117,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,cash_seg_trading_fee_revenue,664,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,clearing_fee_effective_rate_both_sides,0.007513,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,clearing_fee_effective_rate_per_side,0.003757,pct_of_gross_value,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,stock_clearing_fee_exchange_trade,0.0,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Operational-Procedures/SEC21.pdf
HKEX,2024-Q2,stock_settlement_fee_crossed_trade_per_side,0.001,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q2,stock_settlement_fee_listed_rate_per_side,0.002,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q2,stock_settlement_fee_max_per_trade,100,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q2,stock_settlement_fee_min_per_trade,2,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q2,trading_days,60,days,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,trading_fee_effective_rate_both_sides,0.009899,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,trading_fee_effective_rate_per_side,0.004949,pct_of_consideration,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/250820_interim_e.pdf
HKEX,2024-Q2,trading_fee_listed_rate_per_side,0.00565,pct_of_consideration,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q2,trading_tariff_per_side,0.0,HKD_per_side_per_trade,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q3,adt_equity_products,107.2,HKD_bn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,cash_seg_clearing_fee_revenue,477,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,cash_seg_si_fee_revenue,110,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,cash_seg_trading_fee_revenue,673,HKD_mn,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,clearing_fee_effective_rate_both_sides,0.007063,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,clearing_fee_effective_rate_per_side,0.003531,pct_of_gross_value,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,stock_clearing_fee_exchange_trade,0.0,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Operational-Procedures/SEC21.pdf
HKEX,2024-Q3,stock_settlement_fee_crossed_trade_per_side,0.001,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q3,stock_settlement_fee_listed_rate_per_side,0.002,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q3,stock_settlement_fee_max_per_trade,100,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q3,stock_settlement_fee_min_per_trade,2,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q3,trading_days,63,days,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,trading_fee_effective_rate_both_sides,0.009965,pct_of_turnover,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,trading_fee_effective_rate_per_side,0.004983,pct_of_consideration,https://www.hkexgroup.com/-/media/HKEX-Group-Site/ssd/Investor-Relations/annouce/documents/2025/251105_3qtr_e.pdf
HKEX,2024-Q3,trading_fee_listed_rate_per_side,0.00565,pct_of_consideration,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q3,trading_tariff_per_side,0.0,HKD_per_side_per_trade,https://www.hkex.com.hk/Services/Rules-and-Forms-and-Fees/Fees/Securities-(Hong-Kong)/Trading/Transaction?sc_lang=en
HKEX,2024-Q4,adt_equity_products,171.5,HKD_bn,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,cash_seg_clearing_fee_revenue,732,HKD_mn,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,cash_seg_si_fee_revenue,136,HKD_mn,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,cash_seg_trading_fee_revenue,1031,HKD_mn,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,clearing_fee_effective_rate_both_sides,0.006884,pct_of_turnover,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,clearing_fee_effective_rate_per_side,0.003442,pct_of_gross_value,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0226/2026022600166.pdf
HKEX,2024-Q4,stock_clearing_fee_exchange_trade,0.0,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Operational-Procedures/SEC21.pdf
HKEX,2024-Q4,stock_settlement_fee_crossed_trade_per_side,0.001,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q4,stock_settlement_fee_listed_rate_per_side,0.002,pct_of_gross_value,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q4,stock_settlement_fee_max_per_trade,100,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
HKEX,2024-Q4,stock_settlement_fee_min_per_trade,2,HKD,https://www.hkex.com.hk/-/media/HKEX-Market/Services/Rules-and-Forms-and-Fees/Rules/HKSCC/Rule-Update_Operational-Procedures/019_25_HKSCC-OP_Stock-settlement-fee-restructure_e_markup.pdf
